tstep,year_vector,month_vector,arrowtooth_juv,arrowtooth_adu,atka,fh_sole,gr_turbot_juv,gr_turbot_adu,kamchatka,north_rockfish,octopus,oth_flatfish,oth_rockfish,pcod_juv,pcod_adu,ak_plaice,pac_ocean_perch,pollock_juv,pollock_adu,nr_sole,rougheye_rock,sablefish,sharks,shortraker_rock,skates,yf_sole,herring,halibut_juv,halibut_adu,lg_sculpins,squids,capelin,sandlance
290,1994,2,0.94273237,0.886896288,0.893085759,0.893085759,0.852905732,0.889885878,0.866033604,0.944093627,1.003112702,1.003746937,0.862872059,0.844806956,0.865055329,0.931344366,0.852916838,0.823786816,0.87179122,0.870684003,0.866933808,0.914363631,0.937747108,0.950911344,0.950911344,0.860530614,0.838112049,0.763179827,0.729277624,0.932808236,0.852687177,0.897084028,0.83461236
291,1994,3,0.854905001,0.804270751,0.841366625,0.841366625,0.801694836,0.836454588,0.81451362,0.90211749,0.943252331,0.932159606,0.799282182,0.77177543,0.79027338,0.884560332,0.803523911,0.762539325,0.806974663,0.800191373,0.816729149,0.838828785,0.881804729,0.895843495,0.895843495,0.810696769,0.788253107,0.697228465,0.666255973,0.891561458,0.797039475,0.845133352,0.783845856
292,1994,4,0.882953886,0.83065836,0.858078592,0.858078592,0.818227948,0.85370454,0.831150323,0.915761167,0.962580811,0.955165708,0.819698773,0.795271495,0.8143326,0.899727206,0.819484213,0.782394654,0.827987019,0.822912429,0.832951745,0.863062752,0.899868256,0.91363753,0.91363753,0.826799544,0.804353431,0.718423874,0.686509833,0.904969595,0.814966689,0.861920138,0.800230207
293,1994,5,0.93578589,0.880361233,0.889058576,0.889058576,0.848913345,0.885720389,0.862018363,0.940851219,0.998446964,0.998131518,0.857877625,0.839088812,0.859200132,0.927717653,0.849070788,0.819041472,0.866769351,0.86517825,0.863024551,0.908425981,0.933386798,0.946623408,0.946623408,0.856650232,0.834226262,0.758008409,0.724335932,0.929622666,0.848336379,0.893038816,0.830652888
294,1994,6,1.012317282,0.95235983,0.932874131,0.932874131,0.892393146,0.93108538,0.905735929,0.975894103,1.049251401,1.059597156,0.912603056,0.901527939,0.923135803,0.967031111,0.890915622,0.870384169,0.921103933,0.925178481,0.90555707,0.973510716,0.980865079,0.993275937,0.993275937,0.898868604,0.876534342,0.814549981,0.778365797,0.964046704,0.895831768,0.93705053,0.873789706
295,1994,7,1.095743109,1.030844518,0.979351162,0.979351162,0.938616124,0.979312486,0.952185165,1.012504998,1.103240642,1.125681232,0.971576667,0.968170275,0.991375426,1.008386678,0.935302224,0.923993375,0.977837101,0.98893686,0.950673128,1.043657243,1.031318693,1.042762266,1.042762266,0.943651434,0.921486021,0.875077688,0.836204724,1,0.946591399,0.983735635,0.919684966
296,1994,8,1.192368889,1.121747354,1.031695133,1.031695133,0.990798396,1.033757268,1.004590631,1.053048035,1.164165522,1.201189059,1.039125593,1.04346091,1.068470631,1.054540064,0.985291885,0.982980862,1.040261956,1.060635334,1.001484327,1.123915337,1.088252577,1.098495408,1.098495408,0.99408734,0.972201896,0.943689814,0.901768942,1.039800717,1.004221182,1.036313945,0.971542152
297,1994,9,1.238987417,1.165604763,1.056432602,1.056432602,1.015505076,1.059535177,1.029391195,1.071952595,1.193002439,1.237270955,1.071464532,1.079044096,1.104906676,1.076196258,1.008916721,1.010234706,1.06910396,1.09440035,1.025497417,1.162274276,1.115200052,1.124834581,1.124834581,1.017923069,0.996202872,0.976202505,0.932837344,1.058353704,1.031626375,1.061162162,0.996111332
298,1994,10,1.230126667,1.157268816,1.051755228,1.051755228,1.010831281,1.054658736,1.024700218,1.068390799,1.187547769,1.230429033,1.065329419,1.072318409,1.098019788,1.072109169,1.004449724,1.005115492,1.063686434,1.088024207,1.020957009,1.155001174,1.110102801,1.119854356,1.119854356,1.013416196,0.991663135,0.970052948,0.926960964,1.054858426,1.026436247,1.056463848,0.991462742
299,1994,11,1.105083086,1.039631307,0.984477571,0.984477571,0.943720892,0.984638586,0.957313267,1.016507958,1.109201822,1.133025726,0.978139377,0.975537528,0.998919258,1.012926545,0.940198059,0.929841248,0.984025746,0.995968061,0.955649422,1.051460485,1.036889429,1.0482206,1.0482206,0.948590973,0.92644879,0.881780613,0.84260989,1.003930345,0.952213898,0.988884994,0.924755843
300,1994,12,0.974570901,0.916849089,0.911413257,0.911413257,0.871084968,0.908853325,0.884314281,0.958794461,1.024355993,1.029389574,0.885692394,0.870886298,0.891759742,0.947815177,0.870420008,0.845319234,0.894578393,0.895766377,0.884724628,0.941500527,0.957599678,0.970425512,0.970425512,0.878190031,0.855803344,0.7867825,0.751831812,0.947250297,0.87252487,0.915493577,0.852645366
301,1995,1,0.931180632,0.876028735,0.886382944,0.886382944,0.846261274,0.88295333,0.859350996,0.938694562,0.99534751,0.994404498,0.854563348,0.835292351,0.855312678,0.92530659,0.8465155,0.815886124,0.863430132,0.861521555,0.860427269,0.904486151,0.930490236,0.943774534,0.943774534,0.854072133,0.831644893,0.754575666,0.72105568,0.927503768,0.845447382,0.890351205,0.828022842
302,1995,2,0.841186928,0.791365172,0.83312277,0.83312277,0.793544405,0.827950772,0.806310769,0.895358775,0.933722805,0.92085551,0.789257312,0.76022575,0.778446877,0.877061026,0.795650845,0.752727601,0.796591182,0.789007613,0.808726696,0.826937437,0.872898815,0.887065866,0.887065866,0.802753422,0.780314722,0.686817418,0.656307408,0.884918885,0.788215381,0.83685259,0.775770643
303,1995,3,0.825607995,0.776708946,0.823702657,0.823702657,0.784235278,0.818238021,0.796940668,0.887612562,0.922837673,0.907974752,0.777839789,0.747063219,0.764968866,0.868477333,0.786654427,0.741504425,0.784714,0.776249758,0.79958243,0.813401328,0.862725965,0.877035819,0.877035819,0.793676695,0.77124672,0.67495863,0.644975415,0.877305346,0.778147882,0.827390304,0.766548957
304,1995,4,0.813335029,0.765162883,0.816237066,0.816237066,0.776860866,0.81054387,0.789517115,0.881455932,0.91421415,0.897794102,0.768819895,0.73665949,0.754315779,0.861663677,0.779524621,0.732602552,0.775293389,0.766156437,0.792335451,0.802713619,0.854666702,0.869086846,0.869086846,0.786483243,0.764062508,0.66558993,0.636022895,0.871253833,0.770181131,0.819891291,0.759244979
305,1995,5,0.882953886,0.83065836,0.858078592,0.858078592,0.818227948,0.85370454,0.831150323,0.915761167,0.962580811,0.955165708,0.819698773,0.795271495,0.8143326,0.899727206,0.819484213,0.782394654,0.827987019,0.822912429,0.832951745,0.863062752,0.899868256,0.91363753,0.91363753,0.826799544,0.804353431,0.718423874,0.686509833,0.904969595,0.814966689,0.861920138,0.800230207
306,1995,6,0.954413361,0.897885437,0.899834476,0.899834476,0.859597933,0.896868237,0.872763647,0.949517415,1.010933238,1.013172693,0.871257842,0.854399689,0.874877981,0.937415904,0.859362014,0.831728141,0.880195309,0.879915391,0.873484904,0.924334429,0.945055681,0.958097027,0.958097027,0.867033324,0.84462511,0.771858346,0.737570623,0.938136756,0.859984861,0.903862959,0.841250035
307,1995,7,1.017282177,0.957030665,0.935676149,0.935676149,0.895176884,0.933989814,0.90853406,0.978117613,1.052503449,1.063555532,0.916131606,0.905535815,0.92723974,0.969534408,0.893591611,0.873643603,0.924553304,0.929020969,0.908277036,0.977708265,0.983904185,0.996259379,0.996259379,0.901568481,0.87924226,0.818184813,0.781839162,0.966230605,0.898880963,0.939865092,0.876552638
308,1995,8,1.060371979,0.997568346,0.959799784,0.959799784,0.919158897,0.959011636,0.932635992,0.997174075,1.080516811,1.097771353,0.946652972,0.940098196,0.962630515,0.991032866,0.916630222,0.90156552,0.95410231,0.962114073,0.931694267,1.01401544,1.010083111,1.021944974,1.021944974,0.924812752,0.902567128,0.849558293,0.811818959,0.984945866,0.925191189,0.964096727,0.900361101
309,1995,9,1.090437544,1.02585319,0.976432455,0.976432455,0.935710304,0.976280676,0.949265916,1.010222798,1.099847208,1.121504574,0.967845339,0.963976851,0.987081494,1.0058,0.932514794,0.920657644,0.974306987,0.984933202,0.947839889,1.039220205,1.028147515,1.039654578,1.039654578,0.940839121,0.91866089,0.87126344,0.832559914,0.997759136,0.943392345,0.980803861,0.91679864
310,1995,10,1.091761789,1.027099003,0.977161406,0.977161406,0.936435997,0.977037834,0.949994973,1.010792993,1.100694684,1.122547365,0.968776893,0.965024084,0.988153827,1.006446156,0.933210958,0.921491167,0.975189082,0.985933148,0.948547494,1.04032797,1.028939486,1.040430727,1.040430727,0.9415415,0.919366442,0.87221591,0.833470073,0.998319007,0.944191169,0.981536075,0.917519451
311,1995,11,1.047532231,0.98548907,0.952647432,0.952647432,0.912045595,0.951589917,0.925487883,0.991540245,1.07220836,1.087601292,0.93757713,0.929841107,0.952127583,0.984668806,0.909799566,0.89331424,0.945370205,0.952301017,0.924751355,1.003219624,1.002318761,1.01432952,1.01432952,0.91792112,0.895649479,0.840242301,0.802916806,0.979413232,0.917379619,0.956912354,0.893298215
312,1995,12,0.995110877,0.936172524,0.923126393,0.923126393,0.882711977,0.920984456,0.896003929,0.968142553,1.037940967,1.045852447,0.90035478,0.887597618,0.9088716,0.958312483,0.881606314,0.859020861,0.909078453,0.911814824,0.896094771,0.958940639,0.970295213,0.982897051,0.982897051,0.889476194,0.867116109,0.80192148,0.766298284,0.956432917,0.885235199,0.927259152,0.864181969
313,1996,1,0.96148447,0.904537739,0.90390583,0.90390583,0.863636276,0.901081674,0.876824544,0.952783536,1.015652247,1.018868416,0.876326576,0.860192782,0.880809924,0.941075059,0.863250248,0.83651209,0.885258032,0.885487231,0.877437038,0.930361932,0.949465754,0.962431993,0.962431993,0.870956267,0.848555081,0.777101154,0.742580534,0.941345393,0.864391418,0.90795254,0.845255868
314,1996,2,0.893962736,0.841015178,0.864586555,0.864586555,0.824670057,0.860425965,0.837631808,0.921053528,0.970111369,0.96415735,0.827683373,0.804449424,0.823730505,0.905620607,0.825699462,0.790111938,0.83615401,0.831776684,0.839269137,0.87254545,0.90690594,0.920566871,0.920566871,0.833070275,0.810625948,0.726708935,0.694426852,0.910170198,0.821961947,0.868457236,0.806615725
315,1996,3,0.880766945,0.828600946,0.856782374,0.856782374,0.816945099,0.852366069,0.829859567,0.914705679,0.961081163,0.953376984,0.818110718,0.793445311,0.812462646,0.898552532,0.818246295,0.780856514,0.826359247,0.821147931,0.831693483,0.861177065,0.898466757,0.912257384,0.912257384,0.825550576,0.803104289,0.71677574,0.684934913,0.903932382,0.813574352,0.860618116,0.798958719
316,1996,4,0.906216188,0.852542883,0.871797236,0.871797236,0.831810246,0.867875737,0.844814998,0.926903837,0.978457456,0.974141167,0.836552305,0.814635636,0.834160862,0.912141989,0.832585823,0.798651537,0.845191237,0.841607687,0.84626867,0.883081385,0.914705754,0.92824443,0.92824443,0.84001811,0.817577546,0.735908056,0.703217327,0.915918816,0.8297217,0.875700198,0.813694086
317,1996,5,0.981776346,0.92362777,0.915531909,0.915531909,0.87517257,0.913118158,0.888424104,0.96208569,1.029132093,1.035171741,0.890841171,0.876758797,0.897772993,0.951508901,0.874353413,0.85014272,0.899682957,0.901408054,0.888722674,0.947624434,0.962063083,0.974810839,0.974810839,0.882158548,0.859780663,0.79210115,0.756914195,0.95048335,0.876991322,0.919630668,0.856700909
318,1996,6,1.073351977,1.009779566,0.967000076,0.967000076,0.926322372,0.966485704,0.939833873,1.002831912,1.088883365,1.108031251,0.955812292,0.950431175,0.973211154,0.99743112,0.923506661,0.909847453,0.962866855,0.971992978,0.938683715,1.024909694,1.017901735,1.02961147,1.02961147,0.931750575,0.909532944,0.85894774,0.820791306,0.990501796,0.933064392,0.971329253,0.907474704
319,1996,7,1.159821384,1.09112757,1.014230334,1.014230334,0.973372957,1.0155763,0.987094431,1.039602094,1.143823543,1.175868522,1.016454737,1.018330128,1.042737513,1.039190463,0.968612612,0.963486216,1.019631302,1.036742254,0.984530944,1.096996042,1.069243274,1.079899797,1.079899797,0.977259176,0.955269787,0.920760849,0.879858534,1.02660268,0.984938486,1.018770958,0.954220019
320,1996,8,1.205322079,1.133933353,1.038600766,1.038600766,0.99769249,1.040950275,1.011511681,1.058341994,1.172212694,1.211235924,1.048126392,1.053396763,1.078644627,1.060595604,0.991886918,0.99063273,1.04835972,1.070071234,1.008187744,1.134596794,1.095772513,1.105848167,1.105848167,1.000741246,0.978899807,0.952762737,0.910438825,1.044996586,1.011860583,1.043250494,0.978396821
321,1996,9,1.221321468,1.148985132,1.04709594,1.04709594,1.006176598,1.049802236,1.020028155,1.06483688,1.182115196,1.223622625,1.05922751,1.065617373,1.091158141,1.068034322,1,1,1.058272848,1.081668707,1.016434157,1.147765455,1.105026191,1.114893388,1.114893388,1.008926751,0.987141703,0.963927892,0.921107998,1.051370747,1.021270054,1.051783701,0.986833535
322,1996,10,1.175288554,1.105678651,1.022550339,1.022550339,0.981672391,1.02423558,0.995428037,1.04601777,1.153512438,1.18791505,1.027238258,1.030302087,1.054996416,1.046509022,0.976558403,0.97279811,1.029485827,1.048129393,0.992607317,1.109802926,1.078297432,1.088758506,1.088758506,0.985275896,0.963334711,0.931680462,0.890293073,1.032900288,0.994117745,1.02712821,0.962469596
323,1996,11,1.14730037,1.07934815,1.007467508,1.007467508,0.966629293,1.008540246,0.98032237,1.034373531,1.135950393,1.16609789,1.007711706,1.008599776,1.032773943,1.033233333,0.962153962,0.955884949,1.011587088,1.02748076,0.977966152,1.086609407,1.061885885,1.072699091,1.072699091,0.970742871,0.948716062,0.911890395,0.871382126,1.021470049,0.977486303,1.011977855,0.947517745
324,1996,12,1.062956721,1,0.961236001,0.961236001,0.92058757,0.960502254,0.934071579,0.998303726,1.082185465,1.099816123,0.948478136,0.942158733,0.964740438,0.992309781,0.918001841,0.903219495,0.955852667,0.964084601,0.933088428,1.016186399,1.011642485,1.023474183,1.023474183,0.926196615,0.90395643,0.851430313,0.81360782,0.986055191,0.926760886,0.965539373,0.901779756
325,1997,1,0.931180632,0.876028735,0.886382944,0.886382944,0.846261274,0.88295333,0.859350996,0.938694562,0.99534751,0.994404498,0.854563348,0.835292351,0.855312678,0.92530659,0.8465155,0.815886124,0.863430132,0.861521555,0.860427269,0.904486151,0.930490236,0.943774534,0.943774534,0.854072133,0.831644893,0.754575666,0.72105568,0.927503768,0.845447382,0.890351205,0.828022842
326,1997,2,0.874235616,0.822456454,0.852904433,0.852904433,0.813107661,0.848362248,0.825998345,0.911545189,0.956595103,0.948029927,0.813364189,0.787985558,0.806872033,0.895036516,0.814542775,0.776252813,0.821487276,0.815871154,0.827929099,0.855541623,0.894274298,0.908128354,0.908128354,0.821813995,0.799367556,0.711849077,0.680227104,0.900826557,0.809410717,0.856722814,0.795155447
327,1997,3,0.841186928,0.791365172,0.83312277,0.83312277,0.793544405,0.827950772,0.806310769,0.895358775,0.933722805,0.92085551,0.789257312,0.76022575,0.778446877,0.877061026,0.795650845,0.752727601,0.796591182,0.789007613,0.808726696,0.826937437,0.872898815,0.887065866,0.887065866,0.802753422,0.780314722,0.686817418,0.656307408,0.884918885,0.788215381,0.83685259,0.775770643
328,1997,4,0.830771468,0.781566598,0.826831783,0.826831783,0.787327035,0.82146383,0.800052806,0.890188407,0.926452956,0.912249121,0.781627933,0.751431222,0.769441562,0.871330325,0.789642812,0.745233718,0.788660609,0.78048494,0.802619926,0.817891493,0.866104682,0.88036755,0.88036755,0.796691756,0.774258521,0.678893268,0.648735268,0.879837124,0.781490198,0.830533439,0.769611491
329,1997,5,0.887342571,0.834787111,0.860676398,0.860676398,0.820799213,0.856387289,0.83373737,0.917875127,0.965586563,0.958752745,0.822883734,0.798933265,0.818082135,0.902080557,0.821965175,0.785476267,0.831248206,0.82644978,0.83547348,0.866844965,0.902677285,0.916403539,0.916403539,0.829302653,0.806857069,0.721729017,0.689668154,0.90704693,0.817758068,0.864529574,0.802778792
330,1997,6,0.98418879,0.92589733,0.91690852,0.91690852,0.876538989,0.914543821,0.889797902,0.963184731,1.030728628,1.037105964,0.892563761,0.87872251,0.899783773,0.952742858,0.875668107,0.851753574,0.90138768,0.90329407,0.890058975,0.949673342,0.96355509,0.976276583,0.976276583,0.883484978,0.861110168,0.793879979,0.758614004,0.951562945,0.878484868,0.921013442,0.858056677
331,1997,7,1.050089016,0.987894422,0.954074077,0.954074077,0.913464254,0.953070085,0.926913534,0.992665085,1.073865415,1.08962815,0.939385654,0.931886436,0.954221935,0.985938884,0.911162044,0.894961983,0.947113967,0.954258338,0.926136224,1.005370936,1.003867301,1.015848538,1.015848538,0.91929576,0.897029166,0.842099613,0.804691611,0.980517889,0.918937021,0.958345386,0.894706748
332,1997,8,1.10240733,1.037114031,0.983010455,0.983010455,0.94225984,0.983114186,0.95584557,1.015363074,1.107495679,1.130922699,0.976260036,0.97342887,0.99676006,1.011627728,0.938796931,0.928169105,0.982256163,0.993955934,0.954225267,1.04922599,1.035295036,1.046658491,1.046658491,0.947177337,0.925028412,0.879861861,0.840776373,1.002806244,0.950604327,0.98741131,0.923304444
333,1997,9,1.141773932,1.074149031,1.00447461,1.00447461,0.963645575,1.00542716,0.977325907,1.032055722,1.132466796,1.16177997,1.003848834,1.004294052,1.02836502,1.030594616,0.959295678,0.952512035,1.008017624,1.023380654,0.975060894,1.082019534,1.058630488,1.069512408,1.069512408,0.967859071,0.945816207,0.907966492,0.867632532,1.019194683,0.97419093,1.008971558,0.944552591
334,1997,10,1.128060759,1.061248061,0.997026734,0.997026734,0.956222405,0.997682138,0.969870548,1.026277435,1.123799611,1.151050974,0.994252973,0.993580888,1.017395082,1.024021784,0.95218279,0.944095242,0.999110361,1.013174141,0.967831111,1.070615715,1.050531046,1.061582296,1.061582296,0.960682688,0.938601214,0.898206834,0.85830642,1.01352199,0.96599727,1.001490338,0.937176277
335,1997,11,1.089114728,1.024608722,0.975703989,0.975703989,0.934985117,0.975524047,0.948537362,1.009652841,1.099000318,1.120462697,0.966914635,0.962930367,0.986009928,1.005154187,0.931819093,0.919824398,0.973425185,0.983933904,0.947132754,1.038113436,1.027356093,1.038878945,1.038878945,0.94013721,0.917955825,0.870311699,0.831650452,0.997199494,0.942594145,0.980072134,0.916078343
336,1997,12,1,0.940772075,0.925902065,0.925902065,0.885468221,0.923860205,0.898774767,0.970352395,1.04116116,1.049762173,0.903838215,0.891562251,0.912931258,0.960796712,0.884257143,0.862260325,0.912506689,0.91561948,0.898789164,0.963084307,0.973304563,0.985852442,0.985852442,0.892150686,0.869797613,0.805514786,0.769731967,0.958603537,0.888250824,0.93004725,0.866917137
337,1998,1,0.897289596,0.844144995,0.866547698,0.866547698,0.826611771,0.862451867,0.839585283,0.922646084,0.972381068,0.966870512,0.830093218,0.80721808,0.826565521,0.907395147,0.827572398,0.792435698,0.838613183,0.834449526,0.841172853,0.875407951,0.909027084,0.922654994,0.922654994,0.83495993,0.812516441,0.729208891,0.696815755,0.911735099,0.824071474,0.870427159,0.808540533
338,1998,2,0.852781348,0.802272878,0.840093497,0.840093497,0.800435911,0.835141079,0.813246657,0.901074948,0.941780435,0.930411946,0.797731998,0.769989955,0.788445111,0.883402951,0.802308045,0.761024742,0.805371821,0.798463121,0.815493302,0.836989617,0.880429156,0.894487935,0.894487935,0.809470049,0.787026992,0.695618683,0.664717701,0.890536854,0.795675907,0.843854525,0.782598468
339,1998,3,0.877495758,0.825523505,0.854841396,0.854841396,0.815024299,0.850361987,0.827926887,0.913124315,0.95883572,0.950699876,0.815734151,0.790711909,0.80966373,0.896793024,0.816392618,0.778552648,0.823921129,0.818506408,0.829809342,0.858355294,0.896368273,0.910190732,0.910190732,0.823680351,0.80123392,0.714309084,0.682577831,0.902378379,0.81149003,0.858668448,0.797054986
340,1998,4,0.930032523,0.874948627,0.885715178,0.885715178,0.845599444,0.882262804,0.858685334,0.938156017,0.994574023,0.993474811,0.853736691,0.834345192,0.854342817,0.924704666,0.845877769,0.81509832,0.862596421,0.860609109,0.859779057,0.903503514,0.929767381,0.943063532,0.943063532,0.853428709,0.831000693,0.753719339,0.720237392,0.926974646,0.844726572,0.88968045,0.827366529
341,1998,5,1.022268888,0.961722022,0.938485724,0.938485724,0.897968513,0.936902482,0.911340025,0.980345017,1.055764638,1.067527906,0.919673142,0.909556009,0.93135629,0.972043159,0.896274818,0.876908587,0.928008548,0.932874218,0.911004339,0.981921286,0.986951831,0.999250869,0.999250869,0.90427564,0.881957758,0.821831494,0.785323848,0.968418288,0.901939807,0.942687245,0.879323542
342,1998,6,1.129425482,1.062531954,0.997769316,0.997769316,0.956962405,0.998454222,0.970613787,1.026854216,1.124663647,1.152119657,0.995208631,0.994648905,1.018488697,1.024677527,0.952891972,0.944935894,1,1.014191967,0.968551949,1.07175155,1.051338485,1.062372959,1.062372959,0.961398201,0.93932049,0.899179571,0.859235946,1.014088246,0.966813765,1.002236244,0.937911563
343,1998,7,1.192368889,1.121747354,1.031695133,1.031695133,0.990798396,1.033757268,1.004590631,1.053048035,1.164165522,1.201189059,1.039125593,1.04346091,1.068470631,1.054540064,0.985291885,0.982980862,1.040261956,1.060635334,1.001484327,1.123915337,1.088252577,1.098495408,1.098495408,0.99408734,0.972201896,0.943689814,0.901768942,1.039800717,1.004221182,1.036313945,0.971542152
344,1998,8,1.238987417,1.165604763,1.056432602,1.056432602,1.015505076,1.059535177,1.029391195,1.071952595,1.193002439,1.237270955,1.071464532,1.079044096,1.104906676,1.076196258,1.008916721,1.010234706,1.06910396,1.09440035,1.025497417,1.162274276,1.115200052,1.124834581,1.124834581,1.017923069,0.996202872,0.976202505,0.932837344,1.058353704,1.031626375,1.061162162,0.996111332
345,1998,9,1.26439668,1.189509088,1.069783692,1.069783692,1.028851706,1.073460487,1.042785406,1.082086643,1.208577814,1.256850661,1.089029069,1.098232409,1.124554896,1.087842701,1.021667309,1.024755348,1.08447076,1.112576351,1.038457551,1.183085085,1.129754787,1.139050128,1.139050128,1.030787479,1.009165244,0.993757967,0.949612953,1.068297772,1.046462461,1.074573023,1.009388048
346,1998,10,1.237506757,1.164211799,1.055651783,1.055651783,1.014724781,1.05872105,1.02860805,1.071358417,1.192091791,1.236128162,1.0704397,1.077921445,1.103757117,1.075514226,1.00817102,1.009381264,1.068200786,1.093336235,1.024739461,1.161059493,1.114349074,1.124003204,1.124003204,1.017170712,0.995444976,0.975175883,0.931856328,1.057770632,1.030759688,1.060377846,0.995335219
347,1998,11,1.205322079,1.133933353,1.038600766,1.038600766,0.99769249,1.040950275,1.011511681,1.058341994,1.172212694,1.211235924,1.048126392,1.053396763,1.078644627,1.060595604,0.991886918,0.99063273,1.04835972,1.070071234,1.008187744,1.134596794,1.095772513,1.105848167,1.105848167,1.000741246,0.978899807,0.952762737,0.910438825,1.044996586,1.011860583,1.043250494,0.978396821
348,1998,12,1.066844375,1.003657396,0.963393925,0.963393925,0.922734348,0.96274211,0.936228696,1,1.084692807,1.102890029,0.951222154,0.945255223,0.967911145,0.994227718,0.920062707,0.905702735,0.958480612,0.967045323,0.935183162,1.019450231,1.013985622,1.025771828,1.025771828,0.928275877,0.906044,0.854243849,0.816296372,0.987720926,0.929120062,0.967706958,0.903911546
349,1999,1,0.949725381,0.893475117,0.897129467,0.897129467,0.856915307,0.894069299,0.870065922,0.947344936,1.007798364,1.00939235,0.867894238,0.850553227,0.870939327,0.934983233,0.85677867,0.828546788,0.876828569,0.876214576,0.870859105,0.920334876,0.94212603,0.955216874,0.955216874,0.864426919,0.842014362,0.768378014,0.734244895,0.936002465,0.857058816,0.90114584,0.838589169
350,1999,2,0.827669858,0.77864869,0.824953001,0.824953001,0.78547063,0.819526935,0.798184179,0.888642153,0.924282219,0.909682202,0.779352931,0.748808081,0.766755549,0.869617543,0.787848533,0.742994724,0.786291143,0.777941739,0.80079616,0.815194777,0.864075987,0.87836712,0.87836712,0.794881461,0.772450139,0.676530293,0.646477261,0.878317329,0.779483191,0.828646246,0.767772611
351,1999,3,0.806253041,0.758500346,0.811910905,0.811910905,0.77258885,0.806086629,0.785216292,0.877881118,0.909218257,0.891905805,0.763604685,0.730642394,0.748154466,0.85771085,0.775393041,0.727441597,0.769831691,0.760315008,0.788135972,0.796536624,0.849997692,0.864480574,0.864480574,0.782314781,0.759900346,0.660173265,0.63084685,0.867739921,0.765569393,0.815545762,0.755014241
352,1999,4,0.812319846,0.764207827,0.815617749,0.815617749,0.77624924,0.809905726,0.788901381,0.880944498,0.913498898,0.89695065,0.76807278,0.735797572,0.753433203,0.861098005,0.778933159,0.731863832,0.774511622,0.765319857,0.791734269,0.801828605,0.85399825,0.868427429,0.868427429,0.785886501,0.763466625,0.66481394,0.635281376,0.870751118,0.769520713,0.8192692,0.758639242
353,1999,5,0.843284257,0.79333828,0.834386221,0.834386221,0.794793314,0.829253831,0.807567769,0.896395838,0.93518308,0.922586054,0.790791724,0.761994026,0.780257535,0.878211127,0.796857469,0.754231992,0.798183239,0.790720518,0.80995315,0.828757164,0.874263532,0.888411123,0.888411123,0.803970817,0.781531195,0.688411041,0.657830239,0.885938149,0.789566931,0.838121697,0.777007945
354,1999,6,0.907337653,0.853597926,0.872455459,0.872455459,0.832462164,0.86855592,0.845470808,0.927437173,0.979219449,0.975053647,0.83736306,0.815566356,0.835113889,0.912736853,0.833214442,0.799430462,0.846015552,0.842505583,0.846907619,0.884044675,0.915417872,0.928945272,0.928945272,0.840652339,0.818212212,0.736748788,0.704020713,0.916442869,0.830430524,0.876361369,0.814340406
355,1999,7,0.969793753,0.912354881,0.90867679,0.90867679,0.86836959,0.906020214,0.881584023,0.956605224,1.021183156,1.025551829,0.882275651,0.866986849,0.887766831,0.945359479,0.867806621,0.842111215,0.891183434,0.892018921,0.882068292,0.937436893,0.954634566,0.967511864,0.967511864,0.875553315,0.853161112,0.783251601,0.748457763,0.945099709,0.869559027,0.912744859,0.849951451
356,1999,8,1.041164592,0.979498573,0.949089169,0.949089169,0.908507681,0.947898606,0.921932418,0.988732365,1.068075835,1.082549733,0.933070299,0.924741136,0.946905375,0.981499591,0.906401345,0.889200488,0.941016733,0.947419325,0.921297287,0.997858474,0.998456857,1.010540867,1.010540867,0.914492564,0.892208645,0.835611918,0.798492114,0.976655686,0.913496824,0.953338161,0.889785709
357,1999,9,1.086473378,1.022123814,0.974248508,0.974248508,0.933536267,0.974012377,0.947081762,1.00851364,1.097308301,1.118381685,0.965055777,0.96083965,0.9838691,1.003863587,0.930429076,0.918158737,0.971662462,0.98193725,0.945719894,1.035902883,1.025774894,1.037329225,1.037329225,0.938734784,0.916547155,0.868410404,0.829833616,0.996080903,0.940999622,0.978610136,0.914639286
358,1999,10,1.081207776,1.017170082,0.971343345,0.971343345,0.930644643,0.970995378,0.94417659,1.006238089,1.093931303,1.114230602,0.961348239,0.956667227,0.979596672,1.001286493,0.927654581,0.914830787,0.968140582,0.977951729,0.942899802,1.031493704,1.02261907,1.034235958,1.034235958,0.935935522,0.913735649,0.864616569,0.826208312,0.993846487,0.937818061,0.975691967,0.911767319
359,1999,11,1.021020161,0.960547255,0.937782621,0.937782621,0.897269865,0.936173543,0.910637798,0.979787802,1.054948483,1.066533498,0.918786538,0.908549806,0.930325971,0.97141546,0.895603339,0.876091825,0.927144191,0.931909899,0.910321825,0.980866579,0.986189118,0.998502241,0.998502241,0.903598167,0.881278172,0.820918713,0.784451616,0.967871013,0.90117419,0.941980994,0.878630068
360,1999,12,0.939253329,0.883623303,0.891070105,0.891070105,0.850907394,0.887800895,0.864023852,0.94247131,1.000777346,1.000935487,0.860371382,0.841944367,0.862124129,0.929529491,0.850991844,0.821412304,0.869278339,0.867928022,0.864977177,0.911390614,0.93556463,0.94876518,0.94876518,0.858588436,0.836167093,0.760590772,0.726803581,0.931214368,0.850509178,0.89505935,0.832630461
