tstep,year_vector,month_vector,arrowtooth_juv,arrowtooth_adu,atka,fh_sole,gr_turbot_juv,gr_turbot_adu,kamchatka,north_rockfish,octopus,oth_flatfish,oth_rockfish,pcod_juv,pcod_adu,ak_plaice,pac_ocean_perch,pollock_juv,pollock_adu,nr_sole,rougheye_rock,sablefish,sharks,shortraker_rock,skates,yf_sole,herring,halibut_juv,halibut_adu,lg_sculpins,squids,capelin,sandlance
320,1996,8,0.948038205,0.960365216,0.996548904,0.996548904,0.985245017,0.995251928,0.98861933,1.025996862,1.025048564,0.992023862,0.985603354,0.980672168,0.978114601,1.01500505,0.983482795,0.984727932,0.990111924,0.983120015,0.988098366,0.973746557,1.008247341,1.014566712,1.014566712,0.985997648,0.980525725,0.990322272,0.993972599,1.017384179,0.987335325,0.997823326,0.981029806
321,1996,9,0.945493224,0.957787144,0.99889592,0.99889592,0.987247856,0.997275109,0.990711722,1.030501049,1.027189384,0.992345316,0.98556674,0.979656892,0.977101973,1.018573276,0.985799039,0.985799039,0.991188888,0.98284362,0.99042548,0.972733335,1.010355888,1.016956163,1.016956163,0.988319814,0.982600988,0.989182042,0.992828166,1.021888292,0.988562694,1.000173343,0.982907835
322,1996,10,0.952949625,0.965340498,0.992083111,0.992083111,0.981431228,0.991399402,0.984635819,1.017462703,1.020972582,0.991404707,0.985666833,0.982735736,0.980172788,1.008232165,0.979075555,0.982860113,0.988233893,0.983761509,0.983670442,0.9757243,1.004232832,1.010020177,1.010020177,0.981579138,0.976574826,0.992612685,0.996271454,1.008850822,0.984992734,0.993351822,0.97745262
323,1996,11,0.957691151,0.970143676,0.987847404,0.987847404,0.977810407,0.987741806,0.980854851,1.009411666,1.01710351,0.990808011,0.985719125,0.984851202,0.982282736,1.001828251,0.974895384,0.981289074,0.986654264,0.984507857,0.979470653,0.977659634,1.000422145,1.005707888,1.005707888,0.977388278,0.972824813,0.99492954,0.998596849,1.000801326,0.982761943,0.989110698,0.974055135
324,1996,12,0.973029218,0.985681178,0.974607477,0.974607477,0.966469951,0.976286168,0.969019138,0.984513968,1.004989855,0.988879314,0.985827702,0.992440009,0.989851752,0.981936189,0.96182905,0.977570617,0.982915476,0.98768076,0.966342998,0.984071427,0.988491502,0.992228579,0.992228579,0.964288532,0.961085996,1.003054924,1.006752183,0.975913083,0.97573115,0.975853839,0.963405821
325,1997,1,1.000709513,1.013721391,0.952223457,0.952223457,0.947217023,0.956837692,0.948948027,0.943323755,0.984439745,0.985373307,0.985790388,1.008533518,1.00590329,0.948736004,0.939738515,0.975017463,0.980348364,0.995786171,0.944148789,0.996089994,0.968252616,0.969439852,0.969439852,0.942141509,0.941179202,1.019697901,1.023456507,0.934753673,0.96363326,0.953441193,0.945296237
326,1997,2,1.014373562,1.027563109,0.941768909,0.941768909,0.938189058,0.947718031,0.939546521,0.92446681,0.974810445,0.983617576,0.985662533,1.017407741,1.014754369,0.933414918,0.92942104,0.975266279,0.98059854,1.000679758,0.933782894,1.002175566,0.958769488,0.958796283,0.958796283,0.931797652,0.931854665,1.028657624,1.032449255,0.915917035,0.957886096,0.942973276,0.936790899
327,1997,3,1.022861065,1.036160972,0.935445439,0.935445439,0.932717076,0.942190472,0.933851351,0.913177451,0.968976195,0.98251589,0.985547197,1.023183353,1.020514918,0.924205237,0.92318048,0.975823562,0.98115887,1.003964243,0.927513046,1.005993201,0.953023908,0.952358484,0.952358484,0.925541134,0.92620612,1.034427889,1.03824079,0.904641694,0.954378529,0.93664172,0.931631376
328,1997,4,1.025628021,1.038963905,0.933410305,0.933410305,0.930954135,0.940409625,0.932017027,0.909562667,0.967096897,0.982154719,0.985503696,1.025106749,1.022433298,0.921250414,0.92117203,0.976065433,0.981402063,1.005072057,0.92549517,1.007243088,0.95117319,0.950286555,0.950286555,0.923527548,0.924386813,1.036340109,1.040160058,0.901031695,0.953244521,0.934603983,0.929968399
329,1997,5,1.011124846,1.024272151,0.944222857,0.944222857,0.940310245,0.949860763,0.941754883,0.928871438,0.977072515,0.984036913,0.985699419,1.015248775,1.012601034,0.937000564,0.931842814,0.975131107,0.980462629,0.999470334,0.936216034,1.000721442,0.9609972,0.9612946,0.9612946,0.934225619,0.934044947,1.026488982,1.030272619,0.920316572,0.959240849,0.945430363,0.938790083
330,1997,6,0.988966501,1.001825688,0.961506645,0.961506645,0.955214169,0.964916063,0.957281502,0.960270342,0.992973292,0.986867334,0.985842696,1.001371258,0.998759708,0.962439343,0.948899988,0.975542084,0.980875853,0.992021563,0.953353258,0.990932984,0.976656808,0.978890882,0.978890882,0.951326409,0.949444453,1.012365891,1.01609747,0.951685328,0.968683969,0.962736253,0.952823158
331,1997,7,0.975519305,0.988203643,0.972519216,0.972519216,0.964678115,0.974476132,0.96714994,0.980623615,1.00307646,0.988565796,0.985836603,0.993769976,0.991178251,0.978816009,0.959768169,0.977141312,0.982483824,0.988294314,0.964272445,0.985131473,0.986607044,0.990102562,0.990102562,0.962222381,0.959232101,1.004455902,1.008158326,0.972024838,0.974613984,0.973762907,0.96172201
332,1997,8,0.965649754,0.978205762,0.980893581,0.980893581,0.971858515,0.981729461,0.974641823,0.996284724,1.010744988,0.989807445,0.985787015,0.988654124,0.98607574,0.991356997,0.968032735,0.979117012,0.984470326,0.986018065,0.972575797,0.980959829,0.994159647,0.998628338,0.998628338,0.97050808,0.966662649,0.999032443,1.002714876,0.987678494,0.979080368,0.982147982,0.968467574
333,1997,9,0.9586469,0.971111852,0.987002233,0.987002233,0.977087513,0.98701157,0.9801001,1.007810224,1.016331132,0.990687815,0.985728595,0.985291607,0.982721993,1.000552775,0.974061294,0.980998407,0.986362008,0.984672636,0.978632648,0.978052642,0.999661427,1.004847435,1.004847435,0.976552055,0.97207624,0.995408472,0.999077546,0.999200279,0.98231577,0.988264446,0.973376677
334,1997,10,0.961047078,0.973543239,0.984892101,0.984892101,0.975282066,0.985187785,0.978215257,1.003819169,1.014402213,0.990386036,0.985750792,0.986417581,0.98384503,0.997371683,0.971978829,0.98030524,0.985665051,0.985106838,0.97654041,0.9790437,0.997761631,1.002699152,1.002699152,0.974464265,0.970206829,0.996628169,1.00030174,0.995210339,0.981200268,0.986151616,0.971681987
335,1997,11,0.968094384,0.980682178,0.978794576,0.978794576,0.97006008,0.97991276,0.972765005,0.992344279,1.008824043,0.989500094,0.985802865,0.989881772,0.987300187,0.988206532,0.965961251,0.97855758,0.983907835,0.986542234,0.970494591,0.981985457,0.992267728,0.996491382,0.996491382,0.968431299,0.964801197,1.000342841,1.004030104,0.983739664,0.977964288,0.980046293,0.966778536
336,1997,12,0.985629477,0.998445274,0.964199571,0.964199571,0.957530692,0.967256114,0.95969639,0.965222221,0.995445838,0.987289856,0.985847778,0.999421964,0.996815498,0.966431884,0.951557606,0.975832456,0.981167812,0.991034871,0.956023349,0.989482035,0.979091906,0.981632497,0.981632497,0.953990823,0.951839571,1.01035158,1.014075735,0.956633438,0.970140124,0.965432624,0.955002216
337,1998,1,1.008701852,1.021817652,0.946065664,0.946065664,0.941902315,0.951469003,0.943412622,0.932187807,0.978770489,0.984348867,0.985724302,1.013657991,1.011014398,0.939697503,0.933661459,0.975060127,0.980391261,0.998586417,0.938043214,0.999639711,0.962669392,0.963170725,0.963170725,0.936048914,0.935689114,1.024886691,1.028664423,0.923629247,0.960255874,0.947275526,0.940290262
338,1998,2,1.019833747,1.033094291,0.937686691,0.937686691,0.934657523,0.944150628,0.935870664,0.917168788,0.971044916,0.982909889,0.985591474,1.021101444,1.018438439,0.927464511,0.925392346,0.975592098,0.98092614,1.002772663,0.929735293,1.004628601,0.955061179,0.954640258,0.954640258,0.927758656,0.928208901,1.032352925,1.036158177,0.908627916,0.95562448,0.938885838,0.933461397
339,1998,3,1.013559452,1.026738413,0.942382065,0.942382065,0.93871919,0.948253548,0.940098406,0.925566137,0.975375764,0.983722777,0.985672155,1.016863953,1.014211999,0.934310237,0.930026157,0.975228189,0.980560241,1.000374117,0.934390851,1.001810779,0.959326219,0.959420526,0.959420526,0.932404317,0.932402032,1.028112027,1.031901647,0.917015072,0.958224936,0.943587217,0.937290586
340,1998,4,1.000973826,1.01398914,0.952017811,0.952017811,0.947039663,0.95665853,0.948763265,0.942950509,0.984250528,0.985339534,0.985788596,1.008699879,1.006069217,0.948433495,0.939535566,0.975013969,0.98034485,0.995875837,0.943944888,0.996206906,0.968066269,0.969230488,0.969230488,0.941938041,0.940995953,1.019867043,1.023626272,0.934380792,0.963520823,0.953235285,0.945129229
341,1998,5,0.981050352,0.993806608,0.967936961,0.967936961,0.960743228,0.970501279,0.963046031,0.972121628,0.998875222,0.987868449,0.985847674,0.996813411,0.994213748,0.971985906,0.955245994,0.97634228,0.981680424,0.989745707,0.959729047,0.987502725,0.982469372,0.98543746,0.98543746,0.957688642,0.95516179,1.00764144,1.011355605,0.963528044,0.972154496,0.969174793,0.958023197
342,1998,6,0.960806367,0.973299398,0.985102936,0.985102936,0.975462497,0.985370049,0.978403612,1.004217473,1.014594976,0.990416298,0.985748668,0.986303385,0.983731133,0.997689307,0.9721869,0.980372423,0.985732601,0.985061996,0.976749458,0.978944048,0.997951484,1.002913799,1.002913799,0.974672867,0.970393642,0.996504769,1.000177885,0.995608523,0.981311824,0.98636272,0.971851364
343,1998,7,0.950134635,0.962488905,0.994632639,0.994632639,0.983608991,0.993599284,0.986910367,1.022329078,1.023299974,0.991759407,0.985631608,0.981536557,0.978976736,1.012096158,0.981591656,0.983899413,0.989278875,0.983376828,0.986198351,0.974587247,1.006525119,1.012615801,1.012615801,0.984101672,0.978830753,0.99128578,0.994939659,1.013716635,0.986331289,0.995904611,0.979495447
344,1998,8,0.942738715,0.954996818,1.001462625,1.001462625,0.989436981,0.999486469,0.992999061,1.03544198,1.029529551,0.992693848,0.985524255,0.978601605,0.976049438,1.022482386,0.988332091,0.98704268,0.992439328,0.982589889,0.992970419,0.971646182,1.012660788,1.019569274,1.019569274,0.990859343,0.984869601,0.987985746,0.991627461,1.026829423,0.989902005,1.00274333,0.984960108
345,1998,9,0.938875722,0.951083596,1.005110444,1.005110444,0.992546067,1.002627133,0.996248224,1.042491517,1.032853555,0.993183941,0.985459684,0.977201395,0.97465288,1.028050451,0.991932082,0.988942955,0.994349992,0.98231756,0.996587306,0.970139109,1.015934718,1.023283046,1.023283046,0.99446854,0.988092163,0.986377576,0.990013363,1.033879761,0.991800229,1.006395814,0.98787406
346,1998,10,0.942967384,0.955228461,1.001248476,1.001248476,0.989254383,0.999302015,0.992808257,1.035029135,1.029334345,0.992664887,0.985527895,0.978687445,0.976135054,1.022155961,0.98812075,0.986935997,0.992332062,0.982609107,0.992758087,0.971736046,1.012468523,1.019351254,1.019351254,0.990647462,0.984680359,0.988083522,0.991725596,1.026416549,0.989790378,1.002528908,0.984788942
347,1998,11,0.948038205,0.960365216,0.996548904,0.996548904,0.985245017,0.995251928,0.98861933,1.025996862,1.025048564,0.992023862,0.985603354,0.980672168,0.978114601,1.01500505,0.983482795,0.984727932,0.990111924,0.983120015,0.988098366,0.973746557,1.008247341,1.014566712,1.014566712,0.985997648,0.980525725,0.990322272,0.993972599,1.017384179,0.987335325,0.997823326,0.981029806
348,1998,12,0.972285132,0.984927418,0.975234634,0.975234634,0.967007914,0.976829594,0.969580375,0.985684271,1.005564346,0.988972958,0.98582457,0.992047595,0.989460362,0.982874176,0.962447984,0.977707655,0.983053264,0.987502408,0.966964836,0.983755615,0.989057307,0.992867075,0.992867075,0.964909048,0.961642638,1.002640434,1.006336165,0.977082786,0.976066216,0.976481798,0.963911289
349,1999,1,0.996500292,1.009457439,0.955517525,0.955517525,0.950056806,0.959706318,0.951906659,0.949315228,0.987469605,0.985910239,0.985815286,1.00591401,1.003290613,0.953587889,0.942989393,0.975120789,0.980452254,0.994386633,0.947414924,0.994232903,0.971236529,0.972793477,0.972793477,0.9454007,0.944113613,1.017027986,1.02077675,0.940739508,0.965431025,0.956739474,0.947969818
350,1999,2,1.026460858,1.039807572,0.932800197,0.932800197,0.93042545,0.93987557,0.931466985,0.908480757,0.966533353,0.982045807,0.985490037,1.02568945,1.023014479,0.920365467,0.920569921,0.976143757,0.981480815,1.005408924,0.924890236,1.007619771,0.950618217,0.949665416,0.949665416,0.922923899,0.923841274,1.036918549,1.04074063,0.899951244,0.952904067,0.933993095,0.929469625
351,1999,3,1.032326144,1.045749122,0.928534876,0.928534876,0.926727083,0.93613964,0.927619862,0.900939637,0.962591572,0.981276079,0.98538645,1.029841296,1.027155497,0.914189992,0.916360523,0.976765111,0.982105567,1.007824717,0.920661083,1.010278427,0.946736415,0.945322976,0.945322976,0.918703738,0.920025647,1.041028737,1.044865968,0.892420657,0.950517533,0.929722319,0.92597963
352,1999,4,1.030644034,1.04404514,0.929752581,0.929752581,0.927783337,0.937206623,0.928718486,0.903088518,0.963717266,0.981497322,0.985417479,1.028642077,1.025959406,0.915951017,0.917562263,0.976574659,0.981914073,1.007124246,0.921868463,1.009514935,0.947844977,0.946562698,0.946562698,0.919908551,0.921115276,1.039843541,1.043676404,0.894566472,0.951200009,0.930941581,0.926976529
353,1999,5,1.022309369,1.035602102,0.935852735,0.935852735,0.933069789,0.942546767,0.934218376,0.913901969,0.969352208,0.982587781,0.985555525,1.022802181,1.020134741,0.92479713,0.923582435,0.975778764,0.981113827,1.003745478,0.927916888,1.005744287,0.953394204,0.952773144,0.952773144,0.925944117,0.92657014,1.034048396,1.037859898,0.905365271,0.954605178,0.937049536,0.931964047
354,1999,6,1.006290505,1.01937495,0.947910528,0.947910528,0.943495436,0.953078306,0.94507166,0.935515354,0.980469725,0.984658667,0.985746829,1.012091751,1.009452243,0.942401128,0.935482135,0.975015666,0.980346556,0.997722571,0.939872434,0.998565672,0.964342834,0.965048945,0.965048945,0.937874245,0.937334571,1.023305331,1.027077234,0.926953209,0.96127004,0.94912275,0.941791157
355,1999,7,0.992068959,1.004968486,0.959025402,0.959025402,0.953078419,0.962758621,0.955055436,0.955722048,0.99069395,0.986473766,0.98583408,1.003218683,1.000602316,0.958767567,0.946451278,0.97533042,0.980663032,0.992973029,0.950893056,0.992287997,0.974412,0.976364778,0.976364778,0.948871437,0.947236612,1.014267034,1.018005621,0.947140733,0.967338733,0.960251838,0.950813649
356,1999,8,0.977271317,0.989978436,0.971059471,0.971059471,0.963425059,0.973210349,0.96584293,0.977910034,1.001738497,0.98834506,0.985841408,0.994720903,0.992126697,0.976637721,0.958327564,0.976865627,0.982206632,0.988741083,0.962825079,0.985880165,0.98528932,0.988616425,0.988616425,0.960778092,0.957935791,1.005454161,1.009160264,0.969312828,0.973831691,0.972301296,0.960544303
357,1999,9,0.968585137,0.981179313,0.978375218,0.978375218,0.969700667,0.979549697,0.972389958,0.991558231,1.008440167,0.989438384,0.985805764,0.990131442,0.987549206,0.987577673,0.965547391,0.978451035,0.983800708,0.986650705,0.970078789,0.982191982,0.991889655,0.996064442,0.996064442,0.968016381,0.96442922,1.000608598,1.004296841,0.98295396,0.977741037,0.979626398,0.966440947
358,1999,10,0.969568467,0.982175428,0.977536938,0.977536938,0.968982113,0.978823845,0.971640174,0.98998816,1.007672725,0.989314721,0.985811287,0.990634902,0.988051353,0.986321181,0.964720102,0.978243227,0.983591764,0.986871257,0.969247617,0.982606421,0.991133812,0.995211006,0.995211006,0.967186976,0.963685575,1.001143766,1.004833981,0.981384595,0.977294496,0.978787046,0.965765986
359,1999,11,0.981303483,0.994063031,0.967729057,0.967729057,0.960564595,0.970320832,0.962859753,0.971737002,0.998684517,0.987836498,0.985847894,0.996955552,0.994355518,0.971676549,0.955040815,0.976310609,0.98164858,0.989814951,0.959522905,0.987611771,0.982281553,0.985225796,0.985225796,0.957482939,0.954977037,1.007789573,1.011504285,0.963143671,0.972042638,0.968966622,0.957855243
360,1999,12,0.998863393,1.011851266,0.953663738,0.953663738,0.948458956,0.958092238,0.950241857,0.945940482,0.98576475,0.985609007,0.985802152,1.007377676,1.004750462,0.950855978,0.941159913,0.975051633,0.980382721,0.995165716,0.945576858,0.995274379,0.969557526,0.970906174,0.970906174,0.943566542,0.942462441,1.018521372,1.02227564,0.937367889,0.964420066,0.954883317,0.946465589
361,2000,1,1.030924036,1.044328782,0.929549578,0.929549578,0.927607272,0.937028769,0.928535352,0.902730054,0.963529622,0.981460522,0.985412388,1.028841228,1.026158038,0.915657325,0.917361921,0.976605689,0.981945273,1.007240426,0.921667181,1.009641969,0.947660188,0.946356024,0.946356024,0.919707697,0.920933641,1.040040474,1.043874062,0.894208517,0.951086297,0.930738318,0.926810366
362,2000,2,1.033169088,1.046603027,0.927926305,0.927926305,0.926199078,0.935606272,0.927070712,0.899866901,0.962028879,0.981165058,0.985370502,1.03044478,1.027757408,0.91331049,0.915759932,0.976864163,0.98220516,1.008177999,0.920057673,1.010661325,0.946182287,0.944703402,0.944703402,0.918101611,0.919480992,1.04162457,1.045463997,0.89134947,0.950176109,0.92911297,0.925481249
363,2000,3,1.022585146,1.035881465,0.935649076,0.935649076,0.932893427,0.942368614,0.934034857,0.913539644,0.969164195,0.982551849,0.985551377,1.02299262,1.020324683,0.924501145,0.923381446,0.975801013,0.981136198,1.003854743,0.927714956,1.0058687,0.953209049,0.952565802,0.952565802,0.925742614,0.926388123,1.03423802,1.03805022,0.905003417,0.95449186,0.936845616,0.931797708
364,2000,4,1.018737158,1.031983443,0.938502381,0.938502381,0.935363467,0.944863742,0.936605376,0.918624133,0.971797578,0.983052316,0.985606655,1.020353219,1.017692166,0.928652054,0.926197341,0.975517041,0.980850673,1.002346442,0.930544066,1.004135079,0.955802401,0.955470696,0.955470696,0.92856571,0.928937598,1.031605843,1.035408341,0.910081439,0.956077184,0.939702571,0.934127064
365,2000,5,1.003093551,1.016136427,0.950373622,0.950373622,0.9456213,0.955225761,0.947285802,0.939969671,0.982737406,0.985068428,0.985773249,1.010041879,1.007407717,0.946016488,0.937912934,0.974998373,0.980329169,0.996602362,0.942314642,0.997145739,0.966576103,0.967556572,0.967556572,0.940311261,0.939530586,1.02122972,1.024993971,0.931402918,0.962620979,0.951588993,0.943793528
366,2000,6,0.985373819,0.998186292,0.964406936,0.964406936,0.95770901,0.967436243,0.959882297,0.965604204,0.995636178,0.987322194,0.985847988,0.999274278,0.996668197,0.966739647,0.951762252,0.975857467,0.98119296,0.99096089,0.956228955,0.989371163,0.979279364,0.98184361,0.98184361,0.954195992,0.952023956,1.010198601,1.013922192,0.957015142,0.970252088,0.965640253,0.95516993
367,2000,7,0.971789831,0.984425676,0.975652914,0.975652914,0.967366663,0.977191987,0.969954657,0.9864653,1.005947463,0.989035283,0.985822364,0.99178768,0.989201125,0.983499999,0.96286078,0.97780115,0.98314727,0.987384982,0.96737957,0.983545642,0.989434631,0.993292918,0.993292918,0.9653229,0.962013857,1.002365604,1.006060322,0.977863421,0.976289574,0.976900613,0.964248351
368,2000,8,0.96225294,0.974764781,0.983838512,0.983838512,0.974380281,0.984276841,0.977273907,1.0018303,1.013438819,0.990234446,0.985761088,0.986993857,0.984419803,0.995785166,0.970939054,0.97997636,0.985334373,0.985335755,0.975495755,0.979543764,0.996812786,1.001626513,1.001626513,0.97342183,0.969273185,0.997249907,1.000925769,0.993222093,0.980642466,0.985096679,0.970835403
369,2000,9,0.955787085,0.968214852,0.989539699,0.989539699,0.97925745,0.989203546,0.98236578,1.012623259,1.018649685,0.991047538,0.985699188,0.983987634,0.981421421,1.004384476,0.97656549,0.981893743,0.987262239,0.984193719,0.981148597,0.976879527,1.001944985,1.007430779,1.007430779,0.979062655,0.974323372,0.993987158,0.997650994,1.004012214,0.983654263,0.990805157,0.975413076
370,2000,10,0.956737878,0.969178008,0.988693224,0.988693224,0.978533718,0.988472463,0.981610076,1.011016005,1.017876359,0.990927918,0.985709322,0.984416537,0.981849205,1.003105481,0.975730114,0.981587496,0.986954318,0.984348208,0.980309301,0.977268592,1.00118333,1.006569,1.006569,0.978225142,0.973573855,0.99445576,0.998121323,1.002405298,0.983208106,0.9899576,0.974733933
371,2000,11,0.954602087,0.967014446,0.990598722,0.990598722,0.980162716,0.990118006,0.983311091,1.014636455,1.019617022,0.991196664,0.985686061,0.983459645,0.980894809,1.005985719,0.977610628,0.982287657,0.987658307,0.984007909,0.98219864,0.976395993,1.002897725,1.008508949,1.008508949,0.980110465,0.975260944,0.993408727,0.997070431,1.006025029,0.984211956,0.991865534,0.976262496
372,2000,12,0.959125702,0.971596879,0.986579888,0.986579888,0.976726221,0.986646608,0.9797229,1.007010583,1.015945118,0.990627607,0.985733204,0.985513954,0.98294376,0.999915691,0.973644487,0.980855962,0.986218784,0.98475694,0.978213885,0.97824988,0.99928124,1.004417454,1.004417454,0.976134182,0.971702128,0.995649861,0.999319825,0.998400847,0.982092678,0.987841561,0.973037574
373,2001,1,0.973029218,0.985681178,0.974607477,0.974607477,0.966469951,0.976286168,0.969019138,0.984513968,1.004989855,0.988879314,0.985827702,0.992440009,0.989851752,0.981936189,0.96182905,0.977570617,0.982915476,0.98768076,0.966342998,0.984071427,0.988491502,0.992228579,0.992228579,0.964288532,0.961085996,1.003054924,1.006752183,0.975913083,0.97573115,0.975853839,0.963405821
374,2001,2,0.981556763,0.994319604,0.967521184,0.967521184,0.960385981,0.970140403,0.962673498,0.971352532,0.998493833,0.987804524,0.985848089,0.997098021,0.994497616,0.971367288,0.954835668,0.976279336,0.981617136,0.989884476,0.959316795,0.987720924,0.982093756,0.985014165,0.985014165,0.957277267,0.954792306,1.007937994,1.011653253,0.962759457,0.971930775,0.968758484,0.957687304
375,2001,3,0.991809611,1.004705767,0.959232009,0.959232009,0.953256307,0.962938315,0.955240832,0.956100249,0.990883787,0.986506695,0.985834944,1.003062979,1.000447018,0.959073053,0.946655176,0.975346023,0.98067872,0.992892264,0.951097911,0.99217451,0.974598961,0.97657512,0.97657512,0.949075857,0.94742049,1.014107086,1.017845084,0.947518618,0.967450878,0.960458709,0.95098104
376,2001,4,1.003890838,1.016944081,0.949757493,0.949757493,0.945089647,0.954688709,0.946732038,0.938854194,0.982170264,0.984966339,0.985767028,1.01055021,1.007914722,0.945111512,0.937304883,0.974998149,0.980328943,0.996879006,0.941703737,0.997499414,0.966017566,0.966929303,0.966929303,0.939701655,0.938981355,1.021745081,1.025511232,0.930288575,0.962283378,0.950972076,0.943292805
377,2001,5,0.992847881,1.005757537,0.958405758,0.958405758,0.952544856,0.962219638,0.954499365,0.954588334,0.990124552,0.986374833,0.985831329,1.003687698,1.001070107,0.957851644,0.945839757,0.975285812,0.980618179,0.993216926,0.950278666,0.992629073,0.973851232,0.97573393,0.97573393,0.948258353,0.946685094,1.014748526,1.018488888,0.946007976,0.96700225,0.9596314,0.950311549
378,2001,6,0.979786936,0.992526764,0.968976974,0.968976974,0.961636683,0.971403809,0.963977759,0.974047127,0.999829083,0.988027872,0.985846201,0.996107644,0.993509822,0.973534115,0.95627237,0.97650663,0.981845673,0.989403725,0.96076024,0.986959132,0.983408797,0.986496276,0.986496276,0.958717643,0.95608589,1.006905097,1.010616548,0.965452297,0.972713698,0.970216135,0.958863188
379,2001,7,0.964433162,0.976973351,0.981944485,0.981944485,0.972758607,0.982638696,0.975581236,0.99826138,1.011706458,0.989960381,0.985778251,0.988053307,0.985476491,0.992936122,0.969069861,0.979413617,0.984768553,0.985767434,0.97361779,0.980451421,0.995106591,0.999698243,0.999698243,0.971547858,0.967594372,0.998388814,1.002068874,0.989654405,0.979638309,0.98320023,0.969312794
380,2001,8,0.955549774,0.967974456,0.98975142,0.98975142,0.979438449,0.989386384,0.982554781,1.013025531,1.018843092,0.991077398,0.985696604,0.983881311,0.981315375,1.004704502,0.976774436,0.981971535,0.987340456,0.984155906,0.981358524,0.976782571,1.002135473,1.007646329,1.007646329,0.979272134,0.974510826,0.99387082,0.997534227,1.004414406,0.983765802,0.991017149,0.975582916
381,2001,9,0.949667662,0.96201586,0.995058168,0.995058168,0.983972349,0.993966333,0.987289907,1.023142797,1.023688321,0.991818289,0.985625464,0.981341866,0.978782552,1.012741765,0.982011605,0.984079857,0.989460306,0.983317394,0.986620271,0.974399525,1.006907609,1.013049023,1.013049023,0.984522695,0.979207187,0.991069307,0.994722387,1.014530287,0.986554397,0.996330683,0.979836247
382,2001,10,0.949201317,0.961543451,0.995483871,0.995483871,0.984335823,0.994333499,0.987669578,1.023957282,1.024076798,0.991877106,0.985619242,0.98114866,0.978589851,1.013387835,0.982431727,0.984262392,0.989643839,0.983259308,0.987042365,0.974212317,1.007290228,1.013482423,1.013482423,0.984943891,0.979583749,0.990854179,0.994506467,1.015344713,0.986777511,0.996756931,0.980177143
383,2001,11,0.96225294,0.974764781,0.983838512,0.983838512,0.974380281,0.984276841,0.977273907,1.0018303,1.013438819,0.990234446,0.985761088,0.986993857,0.984419803,0.995785166,0.970939054,0.97997636,0.985334373,0.985335755,0.975495755,0.979543764,0.996812786,1.001626513,1.001626513,0.97342183,0.969273185,0.997249907,1.000925769,0.993222093,0.980642466,0.985096679,0.970835403
384,2001,12,0.982317497,0.99509023,0.966897761,0.966897761,0.959850252,0.969599233,0.962114864,0.970200064,0.997921914,0.987708467,0.985848523,0.997527395,0.99492587,0.97044007,0.954220419,0.976187897,0.981525196,0.990094736,0.958698659,0.988049036,0.981530494,0.98437947,0.98437947,0.956660445,0.954238245,1.008384979,1.012101885,0.961607764,0.971595149,0.968134264,0.957183573
385,2002,1,1.014373562,1.027563109,0.941768909,0.941768909,0.938189058,0.947718031,0.939546521,0.92446681,0.974810445,0.983617576,0.985662533,1.017407741,1.014754369,0.933414918,0.92942104,0.975266279,0.98059854,1.000679758,0.933782894,1.002175566,0.958769488,0.958796283,0.958796283,0.931797652,0.931854665,1.028657624,1.032449255,0.915917035,0.957886096,0.942973276,0.936790899
386,2002,2,1.028687952,1.042063623,0.9311742,0.9311742,0.929016056,0.938451861,0.930000768,0.905601318,0.965031105,0.981754099,0.985452227,1.027256089,1.024577032,0.91800897,0.918965243,0.976365473,0.981703744,1.006317359,0.923278027,1.0086281,0.949138824,0.94801002,0.94801002,0.921315118,0.922387061,1.038471765,1.042299571,0.897075753,0.951995611,0.932365018,0.928139817
387,2002,3,1.023413326,1.036720414,0.935038234,0.935038234,0.932364406,0.94183422,0.93348438,0.912453454,0.968600233,0.982443884,0.985538746,1.023565695,1.020896263,0.923613654,0.922778614,0.975869558,0.981205117,1.004183943,0.927109294,1.006242471,0.952653663,0.951943917,0.951943917,0.92513824,0.925842153,1.034808368,1.038622671,0.903918645,0.954151829,0.936233993,0.93129873
388,2002,4,1.012475974,1.025640847,0.943199949,0.943199949,0.939426203,0.948967742,0.940834465,0.927033801,0.976129727,0.983862664,0.985684568,1.016143094,1.013493021,0.935505126,0.930833318,0.975181845,0.980513644,0.999969996,0.9352018,1.001325696,0.96006873,0.960253197,0.960253197,0.933213541,0.933132064,1.027388122,1.031175074,0.918481033,0.958676564,0.944406146,0.937956947
389,2002,5,0.993367897,1.006284314,0.957992807,0.957992807,0.952189229,0.961860399,0.954128749,0.953833266,0.989745049,0.986308756,0.985829361,1.004001958,1.001383548,0.957241474,0.945432221,0.975257899,0.980590114,0.993380855,0.949869217,0.99285697,0.97347748,0.975313513,0.975313513,0.947849775,0.946317511,1.015070892,1.018812442,0.945253554,0.966777888,0.959217922,0.949976876
390,2002,6,0.970554225,0.983174004,0.976699236,0.976699236,0.968263916,0.978098353,0.970890802,0.988420776,1.006905691,0.989190732,0.985816442,0.991143839,0.988558962,0.985066314,0.963893383,0.978042415,0.983389854,0.987096601,0.968417019,0.983022706,0.990378372,0.994358158,0.994358158,0.966358144,0.962942337,1.001683787,1.005375993,0.979817944,0.9768479,0.977948273,0.965091308
